date,open,high,low,close,volume,amount,stock_id,name,industry_category,macd,macd_signal,macd_hist,ema20,ema60,ema120,rsi14,adx14,atr14,volume_ma20,amount_ma20,close_20d_high,close_10d_low,lr_slope_20,lr_slope_60,return_5d,day_return,prev_close,prev_volume_ratio,bb_upper,bb_mid,bb_lower,bb_pct_b,bb_bandwidth,stoch_k,stoch_d,obv,obv_ma,williams_r,cci20,mfi14,ichi_senkou_a,ichi_senkou_b,market_ma60,market_above_ma60,market_return_5d,foreign_net,foreign_buy_streak,invest_trust_net,invest_trust_streak,dealer_net,dealer_buy_streak,relative_strength_5d,macd_golden_cross,hist_turn_positive,above_ema60,ema60_gt_ema120,volume_ratio,volume_break,rsi_strong,adx_trending,breakout_20d,avoid_chase,liquidity_ok,foreign_buy_3d,stronger_than_market,kd_golden_cross,obv_uptrend,invest_trust_buy_2d,dealer_buy_3d,bb_squeeze_breakout,breakout_volume_confirm,williams_r_recovery,cci_momentum,mfi_strong,above_ichimoku_cloud,long_upper_shadow,open_high_close_low,gap_chase_after_blowout,earnings_blocked,f_score,f_score_low,condition_count,skip_trade,entry_signal,entry_score,momentum_score,macd_death_cross,close_below_ema20,close_below_swing_low,base_exit_signal,entry_reason,skip_reason,base_exit_reason
2026-05-22,327.5,328.5,324.0,325.0,1110602,361936638,3413,京鼎,,2.6302907049498003,2.06859239586766,0.561698309082141,317.44120848169075,310.9081824137507,305.98548696365737,55.98607477961253,13.54458285871447,12.107124771551822,2506131.35,792839261.9,326.5,308.5,0.1277607961884567,0.0993886566871638,-0.0015360983102918,-0.004594180704441,326.5,0.8172742821603363,330.1601610532225,316.5,302.8398389467775,0.8111237110193076,0.0863201330377409,59.67741935483871,58.84829641145249,27860634.0,26716944.85,-30.120481927710845,111.9424460431658,57.94729594604714,309.875,302.5,83262.20116666671,True,0.0266120113160508,190074.0,2.0,23000.0,4.0,-9804.0,0.0,-0.0281481096263427,False,False,True,True,0.4431539472182892,False,True,False,False,True,True,False,False,False,True,True,False,False,False,False,False,True,True,False,False,False,False,-1,False,10,False,False,1095.161311368263,8.9,False,False,False,False,"above_ema60, ema60_gt_ema120, rsi_strong, market_above_ma60, avoid_chase, liquidity_ok, obv_uptrend, invest_trust_buy_2d, mfi_strong, above_ichimoku_cloud",,
2026-05-22,211.0,216.0,207.0,210.0,5985758,1260484101,3376,新日興,,-0.1756574793520258,-0.7371700147192046,0.5615125353671788,204.98218636932063,206.0481191180895,207.9982746725134,53.8479701770863,10.002623671136613,10.56782011021506,5096450.85,1052972983.45,215.0,192.5,-0.1170475945731787,0.0068880707616327,0.0909090909090908,0.0023866348448686,209.5,1.1326393649674276,215.1704790304657,205.15,195.12952096953427,0.7420043984551192,0.0976892910598658,78.18181818181819,69.44539736992556,42638965.0,48029595.35,-28.33333333333333,99.55891619407574,48.83908035049792,204.0,213.5,83262.20116666671,True,0.0266120113160508,636500.0,2.0,2000.0,2.0,-38039.0,0.0,0.0642970795930399,False,False,True,False,1.174495384371263,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,-1,False,5,True,False,573.1772854741532,28.2,False,False,False,False,"above_ema60, market_above_ma60, liquidity_ok, stronger_than_market, invest_trust_buy_2d",long_upper_shadow,
2026-05-22,577.0,585.0,570.0,576.0,1967937,1135541416,3406,玉晶光,,22.07641755326108,19.296583035992263,2.7798345172688173,538.6448493748571,498.274985213603,473.1152150662424,63.28629081251686,32.83656244280914,27.45443692758825,2353095.7,1296692331.8,588.0,506.0,0.7282649115171042,0.5509872898500882,-0.0204081632653061,-0.0017331022530329,577.0,0.7542367029059961,590.3269724932683,533.45,476.5730275067318,0.8740529614602468,0.2132420001622203,70.09345794392523,62.88749383764965,40853184.0,42360998.65,-29.09090909090909,115.95644724479102,64.1645740005853,478.375,465.0,83262.20116666671,True,0.0266120113160508,157986.0,3.0,-16000.0,0.0,58662.0,2.0,-0.0470201745813569,False,False,True,True,0.8363183018863193,False,True,True,False,True,True,True,False,False,False,False,False,False,False,False,False,True,True,True,False,False,False,-1,False,10,True,False,1111.4977280035366,7.6,False,False,False,False,"above_ema60, ema60_gt_ema120, rsi_strong, market_above_ma60, avoid_chase, liquidity_ok, foreign_buy_3d, adx_trending, mfi_strong, above_ichimoku_cloud",long_upper_shadow,
2026-05-22,33.0,34.3,32.95,34.15,5385356,181621886,3380,明泰,,-1.0416518822278675,-1.2382908055709667,0.1966389233430991,33.36463821654367,34.42425751695471,33.6784595739258,51.48461752612758,20.2371826476368,1.4755144243638996,3469859.2,114879591.4,36.8,31.0,-0.4507215093303408,-0.0944051341453059,0.1016129032258064,0.0443425076452597,32.7,0.8920865448421919,35.57160531063926,32.91750000000011,30.263394689360965,0.7321874710583893,0.1612580123423186,96.0526315789474,84.17803768680885,145845660.0,144031728.2,-14.117647058823565,47.72182254196685,48.42379045617037,38.775,36.925,83262.20116666671,True,0.0266120113160508,1992015.0,3.0,0.0,0.0,193604.0,3.0,0.0750008919097555,False,False,False,True,1.5520387686047894,True,False,True,False,False,True,True,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,-1,False,9,False,False,1028.2576595246603,36.3,False,False,False,False,"ema60_gt_ema120, volume_break, market_above_ma60, liquidity_ok, foreign_buy_3d, adx_trending, stronger_than_market, obv_uptrend, dealer_buy_3d",,
2026-05-22,173.5,190.0,173.0,183.0,1900998,349457925,3416,融程電,,4.887476176823839,4.062594080920961,0.8248820959028773,166.15386669983812,158.4079759499541,155.7852080649498,67.92981812928456,24.740352826782164,7.391790866857408,688381.0,116505845.3,175.5,163.0,0.6398161980188368,0.2867654818842818,0.1226993865030674,0.0547550432276657,173.5,1.5720096530172676,180.64482878791017,164.875,149.10517121208983,1.0746733285365595,0.1912943598230195,77.04918032786885,61.5804960067253,33498136.0,29732757.8,-20.58823529411765,178.14293166405835,71.3428110959674,152.0,149.75,83262.20116666671,True,0.0266120113160508,167949.0,3.0,0.0,0.0,48915.0,3.0,0.0960873751870166,False,False,True,True,2.761549200224876,True,True,True,True,False,True,True,True,False,True,False,True,False,True,False,False,True,True,False,False,False,False,-1,False,15,False,False,1696.9645823477326,63.2,False,False,False,False,"above_ema60, ema60_gt_ema120, volume_break, rsi_strong, breakout_20d, market_above_ma60, liquidity_ok, foreign_buy_3d, adx_trending, stronger_than_market, obv_uptrend, dealer_buy_3d, breakout_volume_confirm, mfi_strong, above_ichimoku_cloud",,
2026-05-22,19.0,19.15,18.6,19.15,73895,1401773,3432,台端,,0.2743486236509618,0.5331446862269429,-0.2587960625759811,19.297792236831064,18.20504153913864,17.186091809588145,50.348115324885725,21.328559559007992,1.011586583745877,370187.25,7716841.55,22.6,18.8,-0.5506735832602719,0.3683532341904608,0.0052493438320209,0.0078947368421051,19.0,0.1111791513665471,22.37084776396009,20.08500000000001,17.799152236039944,0.2954806932592495,0.2276174024356553,32.35294117647044,17.847321855571256,1848446.0,2208686.45,-88.421052631579,-80.00000000000016,41.17758844878019,16.637500000000003,18.275,83262.20116666671,True,0.0266120113160508,-4000.0,0.0,0.0,0.0,0.0,0.0,-0.0213626674840299,False,False,True,True,0.1996151947426606,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,-1,False,6,False,False,656.1884447580316,12.2,False,True,False,True,"above_ema60, ema60_gt_ema120, market_above_ma60, avoid_chase, adx_trending, above_ichimoku_cloud",,close_below_ema20
2026-05-22,13.9,14.3,13.45,14.0,558471,7729785,3419,譁裕,,-0.4711286589322121,-0.4074718067305215,-0.0636568522016906,14.51529207687316,14.94763589801322,14.715683219592355,38.35388701144725,23.62049685396116,0.6046677931929215,444857.55,6606838.8,16.35,13.85,-0.941816283499626,-0.2017002846443464,0.0035842293906811,0.0071942446043165,13.9,0.6152228385634498,16.447353041627746,14.724999999999977,13.002646958372209,0.2895321161000795,0.2339358969952832,57.89473684210528,34.795321637426845,12609872.0,13008007.75,-73.17073170731705,-72.042420917901,31.5449752120157,15.2125,15.475,83262.20116666671,True,0.0266120113160508,67000.0,2.0,0.0,0.0,5000.0,1.0,-0.0230277819253696,False,False,False,True,1.2553928780122985,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,-1,False,4,True,False,448.8716474415472,15.6,False,True,False,True,"ema60_gt_ema120, market_above_ma60, avoid_chase, adx_trending",long_upper_shadow,close_below_ema20
2026-05-22,25.1,26.6,25.0,26.15,4693136,122154811,3437,榮創,,0.2781744127265924,0.5272001166057955,-0.2490257038792031,24.954043007691457,22.702014249294503,20.21769086280311,56.40740494379089,16.564916397240587,1.620827073837546,5142139.2,135136487.5,28.1,23.7,-0.1573751205938551,0.9240071827900086,0.0964360587002095,0.0587044534412954,24.7,0.4473334050484191,28.11559522792575,25.3275000000001,22.53940477207445,0.6475021354654089,0.2201634766894196,83.95061728395058,52.82413060190811,9886869.0,4987296.5,-43.80165289256202,30.31148303114829,46.02825347560826,21.35,20.35,83262.20116666671,True,0.0266120113160508,1250474.0,3.0,0.0,0.0,-18000.0,0.0,0.0698240473841587,False,False,True,True,0.91268163257813,False,True,False,False,False,True,True,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,-1,False,9,False,False,1007.6741374614378,27.3,False,False,False,False,"above_ema60, ema60_gt_ema120, rsi_strong, market_above_ma60, liquidity_ok, foreign_buy_3d, stronger_than_market, obv_uptrend, above_ichimoku_cloud",,
2026-05-22,5105.0,5195.0,4955.0,5140.0,2682444,13623470060,3443,創意,,398.62615276117504,487.71096572873466,-89.08481296755963,4666.103600375489,3725.505486662536,3053.066616609546,62.59847551992066,42.34933599124454,348.2892068398256,2488131.6,12146461692.75,5730.0,4465.0,1.023106648689265,1.6433797382786794,0.0608875128998969,0.014807502467917,5065.0,1.185947232938803,5833.496937771006,4813.0,3792.503062228994,0.6602160613603806,0.4240585654564744,48.734177215189874,35.86497890295383,110580388.0,109732430.2,-51.265822784810126,47.87401574803164,66.95868529425817,2711.25,2682.5,83262.20116666671,True,0.0266120113160508,-302196.0,0.0,73957.0,4.0,104194.0,2.0,0.034275501583846,False,False,True,True,1.0780957084424312,False,True,True,False,False,True,False,True,False,True,True,False,False,False,False,False,True,True,False,False,False,False,-1,False,11,False,False,1261.5578432340533,24.4,False,False,False,False,"above_ema60, ema60_gt_ema120, rsi_strong, market_above_ma60, liquidity_ok, adx_trending, stronger_than_market, obv_uptrend, invest_trust_buy_2d, mfi_strong, above_ichimoku_cloud",,
2026-05-22,455.0,460.0,450.0,459.5,2939729,1341054638,3450,聯鈞,,31.7005192000396,28.990706376713973,2.7098128233256205,393.4686852723008,337.9175060013582,303.5373942361761,65.18018310832643,26.83465781990414,30.03022439474796,15323341.85,5635991128.2,470.5,392.5,2.2011010660665726,0.794406944251361,0.1618204804045511,0.0443181818181819,440.0,0.1854889738489074,491.7172219478546,381.475,271.2327780521454,0.8538798412322748,0.5779787506277192,87.77777777777777,64.73434167151451,786830157.0,730008419.7,-7.829181494661921,104.74510274109473,76.46085604256689,292.25,291.25,83262.20116666671,True,0.0266120113160508,-236194.0,0.0,0.0,0.0,55095.0,3.0,0.1352084690885002,False,False,True,True,0.1918464672247718,False,True,True,False,False,True,False,True,False,True,False,True,False,False,False,True,True,True,False,False,False,False,-1,False,12,False,False,1342.2739694010018,37.6,False,False,False,False,"above_ema60, ema60_gt_ema120, rsi_strong, market_above_ma60, liquidity_ok, adx_trending, stronger_than_market, obv_uptrend, dealer_buy_3d, cci_momentum, mfi_strong, above_ichimoku_cloud",,
