rank,stock_id,name,industry_category,entry_score,entry_signal,close,open,high,low,volume,volume_ratio,rsi14,adx14,atr14,macd,macd_hist,bb_pct_b,stoch_k,stoch_d,ema20,ema60,foreign_buy_streak,invest_trust_streak,dealer_buy_streak,foreign_net,invest_trust_net,dealer_net,f_score,condition_count,margin_change_5d,short_ratio,relative_strength_5d,return_5d,day_return,momentum_score,revenue_yoy,revenue_mom,sma5,sma10,grade,entry_reason,skip_reason,limit_down_streak,kd_level_score,bb_level_signal,gap_to_20d_high_pct,breakout_proximity_score,obv_strength,foreign_buy_accel,invest_trust_accel,expected_hold_days,momentum_decay_signal,estimated_sl_days
1,8081,致新,,1377.1416644265782,False,319.0,295.0,322.0,295.0,3986055,2.8141664426578257,70.35778808335658,27.33511858954004,12.454473247744655,7.801968549423634,2.247706925512622,1.2281551690779136,95.48872180451129,88.89708448336023,281.0290888921378,264.27479065722395,2.0,2.0,3.0,18147.0,71000.0,66319.0,-1.0,17,0.0,0.0,0.0904031566501146,0.1684981684981685,0.0868824531516183,63.2,-0.0328,0.0042,292.4,280.2,D,"above_ema60, ema60_gt_ema120, volume_break, rsi_strong, breakout_20d, market_above_ma60, liquidity_ok, adx_trending, stronger_than_market, obv_uptrend, invest_trust_buy_2d, dealer_buy_3d, bb_squeeze_breakout, breakout_volume_confirm, cci_momentum, mfi_strong, above_ichimoku_cloud",,0,-20.0,-25.0,-7.993730407523511,25.0,2.0,True,True,8,False,3
2,6175,立敦,,1281.8813795371102,False,114.0,108.0,117.0,105.5,28591141,1.8723819726307644,65.85770210235331,41.4854619749655,9.05320946219299,8.174416187950825,0.1030614984289304,1.0507549431033028,90.0,75.80335731414864,97.41123620325828,79.69175812680136,0.0,0.0,0.0,-1604051.0,0.0,-61572.0,-1.0,17,0.0,0.0,0.0287011046568004,0.1067961165048543,0.0604651162790697,41.2,0.2503,0.0314,105.24000000000017,103.02000000000008,D,"macd_golden_cross, above_ema60, ema60_gt_ema120, volume_break, rsi_strong, breakout_20d, market_above_ma60, liquidity_ok, hist_turn_positive, adx_trending, stronger_than_market, obv_uptrend, bb_squeeze_breakout, breakout_volume_confirm, cci_momentum, mfi_strong, above_ichimoku_cloud",,0,-20.0,-25.0,-5.263157894736842,25.0,0.6797966509002143,False,False,8,False,3
3,3034,聯詠,,1280.6988992655297,False,516.0,518.0,540.0,514.0,10114964,1.6837439107118164,66.36178553310958,28.38051608687313,17.596265539814702,12.188578081733796,0.5490588698186727,1.0231672824444884,71.42857142857143,83.78462496109508,489.6644277351461,456.7738319552581,7.0,0.0,6.0,1398951.0,-1674198.0,208419.0,-1.0,17,0.0,0.0,-0.020717962667726,0.0573770491803278,0.0019417475728156,23.2,0.0935,0.0203,502.9,492.65,D,"macd_golden_cross, above_ema60, ema60_gt_ema120, volume_break, rsi_strong, breakout_20d, market_above_ma60, liquidity_ok, hist_turn_positive, foreign_buy_3d, adx_trending, obv_uptrend, dealer_buy_3d, bb_squeeze_breakout, breakout_volume_confirm, mfi_strong, above_ichimoku_cloud",long_upper_shadow,0,-10.0,-25.0,-0.1937984496124031,25.0,1.1551216798676307,True,False,3,False,3
4,6166,凌華,,1259.6131340385225,False,155.5,143.0,156.5,141.0,5724596,1.6250499383281962,71.83714697168239,61.77269413266056,10.058662778093924,10.512974241383148,0.2684405774413232,1.286305529989384,97.26027397260276,78.97181546213203,130.42138876819286,106.00788685064636,1.0,0.0,1.0,19719.0,-8915.0,53020.0,-1.0,16,0.0,0.0,0.1367487381519461,0.21484375,0.0912280701754386,50.2,0.7946,-0.0466,141.1,135.45,C,"macd_golden_cross, above_ema60, ema60_gt_ema120, volume_break, rsi_strong, breakout_20d, market_above_ma60, liquidity_ok, hist_turn_positive, adx_trending, stronger_than_market, obv_uptrend, bb_squeeze_breakout, breakout_volume_confirm, mfi_strong, above_ichimoku_cloud",,0,-20.0,-25.0,-8.360128617363344,25.0,0.2802195546033533,False,False,10,False,3
5,7610,聯友金屬-創,,1253.9552852522752,False,2315.0,2290.0,2315.0,2055.0,1985805,4.2187848048073375,80.1818078107899,55.889151239198384,140.00081207980236,276.1305863825421,29.44208706220428,1.08795239516658,100.0,94.44444444444404,1654.2636694001797,1129.6958903437949,20.0,0.0,0.0,107628.0,0.0,-1234.0,-1.0,15,0.0,0.0,0.4106509688593416,0.4887459807073955,0.0997624703087887,79.1,4.6218,0.0987,1934.0,1839.5,C,"above_ema60, ema60_gt_ema120, volume_break, rsi_strong, breakout_20d, market_above_ma60, liquidity_ok, foreign_buy_3d, adx_trending, stronger_than_market, obv_uptrend, bb_squeeze_breakout, breakout_volume_confirm, mfi_strong, above_ichimoku_cloud",gap_chase_after_blowout,0,-20.0,-25.0,-9.071274298056156,25.0,0.5639531003501439,True,False,10,False,3
6,2316,楠梓電,,1244.887494762876,False,205.5,192.0,205.5,192.0,5702420,0.7718068751179467,75.52907827277105,41.20421569824877,12.12237956718927,12.122136278915718,1.8641159559833085,1.3277564693190986,100.0,88.52459016393429,165.13521955363285,140.93260159692,4.0,0.0,2.0,615330.0,0.0,42418.0,-1.0,15,0.0,0.0,0.2606672031356594,0.3387622149837133,0.0989304812834224,38.8,0.3908,-0.111,178.0,170.25,C,"macd_golden_cross, above_ema60, ema60_gt_ema120, rsi_strong, breakout_20d, market_above_ma60, liquidity_ok, hist_turn_positive, foreign_buy_3d, adx_trending, stronger_than_market, obv_uptrend, bb_squeeze_breakout, mfi_strong, above_ichimoku_cloud",,0,-20.0,-25.0,-9.002433090024331,25.0,0.5974521676413699,True,False,10,False,3
7,2455,全新,,1233.9129065011168,False,416.0,421.5,447.5,412.0,25326353,2.6208214198613864,56.00661048031413,25.10506605292449,30.59130071919012,8.029422579048799,0.2320446418778496,0.6492894633548051,75.29411764705883,90.01031991744094,387.3866573781835,345.4357024857558,0.0,4.0,4.0,-1831220.0,2197000.0,255219.0,-1.0,15,0.0,0.0,0.2219049881519461,0.3,-0.02803738317757,73.4,0.4651,0.0069,394.1,379.95,C,"macd_golden_cross, above_ema60, ema60_gt_ema120, volume_break, rsi_strong, market_above_ma60, liquidity_ok, hist_turn_positive, adx_trending, stronger_than_market, obv_uptrend, invest_trust_buy_2d, dealer_buy_3d, mfi_strong, above_ichimoku_cloud",long_upper_shadow,0,-10.0,0.0,6.730769230769231,0.0,0.2253910252085819,False,True,8,False,3
8,8088,品安,,1230.926491319671,False,69.2,66.0,69.9,65.5,18164915,2.2908110095971685,65.84386517689194,25.30004877410112,3.8778686620719713,2.4015735864333934,0.3901387784475139,1.0383583731735124,94.85294117647057,80.46509590627223,61.3935405868042,57.253992016882,0.0,0.0,1.0,-1920392.0,0.0,38.0,-1.0,15,0.0,0.0,0.121211747250733,0.1993067590987869,0.0679012345679013,59.9,0.5963,0.559,64.57999999999993,61.86000000000004,D,"above_ema60, ema60_gt_ema120, volume_break, rsi_strong, breakout_20d, market_above_ma60, liquidity_ok, adx_trending, stronger_than_market, obv_uptrend, bb_squeeze_breakout, breakout_volume_confirm, cci_momentum, mfi_strong, above_ichimoku_cloud",,0,-20.0,-25.0,-2.312138728323712,25.0,1.084865101974947,False,False,8,False,3
9,6672,騰輝電子-KY,,1226.903837538405,False,245.5,231.5,249.0,231.5,7230125,1.1938977259828507,65.25870188023433,25.7960543927107,13.730153917099374,9.87947015255142,0.8056264634813708,1.137386244850896,93.20388349514565,71.14286753209005,219.027422624792,190.27849627084333,2.0,0.0,2.0,1958685.0,0.0,78576.0,-1.0,15,0.0,0.0,0.0717878921332106,0.1498829039812645,0.0838852097130242,30.5,0.3499,0.04,230.1,224.85,D,"macd_golden_cross, above_ema60, ema60_gt_ema120, rsi_strong, breakout_20d, market_above_ma60, liquidity_ok, hist_turn_positive, adx_trending, stronger_than_market, obv_uptrend, bb_squeeze_breakout, cci_momentum, mfi_strong, above_ichimoku_cloud",,0,-20.0,-25.0,-4.073319755600815,25.0,0.4137383565480333,True,False,5,False,3
10,7712,博盛半導體,,1226.4535966917583,False,184.5,175.0,184.5,175.0,3601917,3.0644459669660087,67.47078615945651,22.16842672535109,12.287350737985191,4.728900192560644,1.2828943525253154,1.0021239477912878,100.0,89.0909090909093,155.04034205994543,139.92701183905285,1.0,0.0,2.0,443005.0,0.0,111916.0,-1.0,16,0.0,0.0,0.2540349520508631,0.332129963898917,0.0982142857142858,80.0,0.0268,0.0355,160.2,151.75,C,"macd_golden_cross, above_ema60, ema60_gt_ema120, volume_break, rsi_strong, breakout_20d, market_above_ma60, liquidity_ok, hist_turn_positive, adx_trending, stronger_than_market, obv_uptrend, breakout_volume_confirm, cci_momentum, mfi_strong, above_ichimoku_cloud",,0,-20.0,-25.0,-0.2710027100271002,25.0,1.7340947518415244,False,False,5,False,3
